RTO4 ID	Orthogroup	Combined Annotations	Essential	Conserved Basidiomycete Essential	insert / kb	mapped inserts	ambiguously mapping inserts	total inserts	Sc Essential	An Essential	Cn Essential	Sp Essential	Nc Het	TotEssential
12170	RTO3OG2250	"K01939: purA, ADSS; adenylosuccinate synthase"	Yes	no	0	0	0	0	0	0	0	0	1	1
11971	RTO3OG2371	"K13628: iscA, ISCA1; iron-sulfur cluster assembly protein"	Yes	no	0	0	0	0	0	0	0	1	0	1
11977	RTO3OG2408	"K00235: SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit"	Yes	no	0	0	0	0	0	0	0	0	1	1
16282	RTO3OG2421	"K10684: UBLE1A, SAE1; ubiquitin-like 1-activating enzyme E1 A"	Yes	no	0	0	0	0	1	0	0	0	0	1
10878	RTO3OG2437	K09272: SSRP1; structure-specific recognition protein 1	Yes	no	0	0	0	0	1	0	0	0	0	1
9929	RTO3OG2462	"K01920: gshB, GSS; glutathione synthase"	Yes	no	0	0	0	0	0	0	0	0	1	1
11967	RTO3OG2534	"K02134: ATPeF1D, ATP5D, ATP16; F-type H+-transporting ATPase subunit delta"	Yes	no	0	0	0	0	1	0	0	0	0	1
10161	RTO3OG2535	"K02867: RP-L11, MRPL11, rplK; large subunit ribosomal protein L11"	Yes	no	0	0	0	0	0	0	0	1	0	1
13326	RTO3OG2580	"K02519: infB, MTIF2; translation initiation factor IF-2"	Yes	no	0	0	0	0	0	0	0	0	1	1
16392	RTO3OG2765	"K02988: RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5"	Yes	no	0	0	0	0	0	0	0	1	0	1
9235	RTO3OG2858	"K17808: ZIM17, DNLZ, Tim15; mitochondrial protein import protein ZIM17"	Yes	no	0	0	0	0	1	0	0	0	0	1
10826	RTO3OG2904	"K04799: FEN1, RAD2; flap endonuclease-1"	Yes	no	0	0	0	0	0	0	0	0	1	1
9053	RTO3OG2946	"K10577: UBE2I, UBC9; ubiquitin-conjugating enzyme E2 I"	Yes	no	0	0	0	0	1	0	0	0	0	1
11700	RTO3OG3003	K17424: MRPL43; large subunit ribosomal protein L43	Yes	no	0	0	0	0	0	0	0	1	0	1
15287	RTO3OG3046	"K07556: ATPeAF2, ATPAF2, ATP12; ATP synthase mitochondrial F1 complex assembly factor 2"	Yes	no	0	0	0	0	0	0	0	0	1	1
13948	RTO3OG3049	"K00162: PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit"	Yes	no	0	0	0	0	0	0	0	0	1	1
16029	RTO3OG3150	KOG3337: Protein similar to predicted member of the intramitochondrial sorting protein family	Yes	no	0	0	0	0	0	0	0	1	0	1
13214	RTO3OG3164	K03943: NDUFV2; NADH dehydrogenase (ubiquinone) flavoprotein 2	Yes	no	0	0	0	0	0	0	0	0	1	1
10127	RTO3OG3219	"K13345: PEX12, PAF3; peroxin-12"	Yes	no	0	0	0	0	0	0	0	0	1	1
14148	RTO3OG3301	KOG2989: Uncharacterized conserved protein	Yes	no	0	0	0	0	1	0	0	0	0	1
15109	RTO3OG3332	K01657: trpE; anthranilate synthase component I	Yes	no	0	0	0	0	0	0	0	1	0	1
15564	RTO3OG3439	KOG3329: RAN guanine nucleotide release factor	Yes	no	0	0	0	0	0	0	0	1	0	1
13230	RTO3OG3514	K00817: hisC; histidinol-phosphate aminotransferase	Yes	no	0	0	0	0	0	0	0	0	1	1
14347	RTO3OG3714	"K12832: SF3B5, SF3B10; splicing factor 3B subunit 5"	Yes	no	0	0	0	0	0	0	0	0	1	1
14786	RTO3OG3776	"K02127: ATPeF0B, ATP5F1, ATP4; F-type H+-transporting ATPase subunit b"	Yes	no	0	0	0	0	0	0	0	0	1	1
12291	RTO3OG3810	"K01465: URA4, pyrC; dihydroorotase"	Yes	no	0	0	0	0	0	0	0	0	1	1
9176	RTO3OG3833	K00053: ilvC; ketol-acid reductoisomerase	Yes	no	0	0	0	0	1	0	0	0	0	1
12395	RTO3OG3860	K12863: CWC15; protein CWC15	Yes	no	0	0	0	0	0	0	0	1	0	1
9084	RTO3OG3868	K01663: HIS7; glutamine amidotransferase / cyclase	Yes	no	0	0	0	0	0	0	0	0	1	1
14912	RTO3OG3945	"K02138: ATPeF0D, ATP5H, ATP7; F-type H+-transporting ATPase subunit d"	Yes	no	0	0	0	0	0	0	0	0	1	1
16764	RTO3OG3963	"HMMPfam:Ribosomal protein S8:PF00410,SUPERFAMILY::SSF56047"	Yes	no	0	0	0	0	0	0	0	1	0	1
8733	RTO3OG3983	"K17945: TPM1_2; tropomyosin, fungi type"	Yes	no	0	0	0	0	0	0	0	1	0	1
11867	RTO3OG4034	"K00231: PPOX, hemY; oxygen-dependent protoporphyrinogen oxidase"	Yes	no	0	0	0	0	0	0	0	0	1	1
13260	RTO3OG4115	"K00915: IPMK, IPK2; inositol-polyphosphate multikinase"	Yes	no	0	0	0	0	0	0	0	1	0	1
9888	RTO3OG4228	K00765: hisG; ATP phosphoribosyltransferase	Yes	no	0	0	0	0	0	0	0	0	1	1
12522	RTO3OG4243	K17402: MRPS23; small subunit ribosomal protein S23	Yes	no	0	0	0	0	0	0	0	1	0	1
16037	RTO3OG4244	K06134: COQ7; ubiquinone biosynthesis monooxygenase Coq7	Yes	no	0	0	0	0	0	0	0	0	1	1
16856	RTO3OG4307	K03135: TAF11; transcription initiation factor TFIID subunit 11	Yes	no	0	0	0	0	0	0	0	1	0	1
15299	RTO3OG4382	KOG4844: Mitochondrial ribosomal protein S27	Yes	no	0	0	0	0	0	0	0	0	1	1
8558	RTO3OG4573	K09526: DNAJC6; DnaJ homolog subfamily C member 6	Yes	no	0	0	0	0	0	0	0	1	0	1
10221	RTO3OG4661	KOG4147: Uncharacterized conserved protein	Yes	no	0	0	0	0	0	0	0	1	0	1
10236	RTO3OG4974	"K11569: DAD4, HSK2; DASH complex subunit DAD4"	Yes	no	0	0	0	0	1	0	0	0	0	1
14094	RTO3OG5177	KOG2539: Mitochondrial/chloroplast ribosome small subunit component	Yes	no	0	0	0	0	0	0	0	0	1	1
13605	RTO3OG5396	"K02914: RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34"	Yes	no	0	0	0	0	0	0	0	1	0	1
16642	RTO3OG5556	KOG4080: Mitochondrial ribosomal protein L32	Yes	no	0	0	0	0	0	0	0	1	0	1
11634	RTO3OG6035	K14763: NAF1; H/ACA ribonucleoprotein complex non-core subunit NAF1	Yes	no	0	0	0	0	0	0	0	1	0	1
14876	RTO3OG6084	KOG2688: Transcription-associated recombination protein - Thp1p	Yes	no	0	0	0	0	0	0	0	1	0	1
16427	RTO3OG6400	"HMMPfam:Translation initiation factor IF-3, C-terminal domain:PF00707,HMMPfam:Translation initiation factor IF-3, N-terminal domain:PF05198,SUPERFAMILY::SSF54364,SUPERFAMILY::SSF55200"	Yes	no	0	0	0	0	0	0	0	0	1	1
10823	RTO3OG6469	K16912: LAS1; ribosomal biogenesis protein LAS1	Yes	no	0	0	0	0	0	0	0	1	0	1
10521	RTO3OG6498	"K14003: PREB, SEC12; prolactin regulatory element-binding protein"	Yes	no	0	0	0	0	0	0	0	1	0	1
9370	RTO3OG6850	KOG3435: Mitochondrial/chloroplast ribosomal protein L54/L37	Yes	no	0	0	0	0	0	0	0	1	0	1
10975	RTO3OG6919	KOG4102: Uncharacterized conserved protein	Yes	no	0	0	0	0	0	0	0	0	1	1
8488	RTO3OG1063	"K10413: DYNC1H; dynein heavy chain 1, cytosolic"	Yes	no	0.072	1	0	1	0	0	0	0	1	1
14182	RTO3OG2992	"K06669: SMC3, CSPG6; structural maintenance of chromosome 3 (chondroitin sulfate proteoglycan 6)"	Yes	no	0.203	1	0	1	1	0	0	0	0	1
11305	RTO3OG2330	"K14521: NAT10, KRE33; N-acetyltransferase 10"	Yes	no	0.248	1	0	1	1	0	0	0	0	1
10321	RTO3OG1560	"K18442: ARFGEF, BIG; brefeldin A-inhibited guanine nucleotide-exchange protein"	Yes	no	0.293	2	0	2	1	0	0	0	0	1
16833	RTO3OG1130	"K00293: LYS9; saccharopine dehydrogenase (NADP+, L-glutamate forming)"	Yes	no	0.361	1	0	1	0	0	0	0	1	1
12380	RTO3OG3848	KOG2370: Cactin	Yes	no	0.391	1	0	1	0	0	0	0	1	1
12328	RTO3OG1609	"K14284: NXF, TAP, MEX67; nuclear RNA export factor"	Yes	no	0.396	1	0	1	1	0	0	0	0	1
12548	RTO3OG2226	K03260: EIF4G; translation initiation factor 4G	Yes	no	0.401	1	0	1	0	0	0	1	0	1
9676	RTO3OG1367	KOG0342: ATP-dependent RNA helicase pitchoune	Yes	no	0.419	1	0	1	0	0	0	0	1	1
9906	RTO3OG4967	"K20307: TRAPPC10, TRS130; trafficking protein particle complex subunit 10"	Yes	no	0.435	2	0	2	0	0	0	0	1	1
8395	RTO3OG1573	"K00088: IMPDH, guaB; IMP dehydrogenase"	Yes	no	0.463	1	1	2	0	0	0	1	0	1
10697	RTO3OG2155	"K10908: POLRMT, RPO41; DNA-directed RNA polymerase, mitochondrial"	Yes	no	0.468	2	0	2	0	0	0	1	0	1
12640	RTO3OG3048	"K02433: gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A"	Yes	no	0.469	1	0	1	0	0	0	1	0	1
11682	RTO3OG1438	K00030: IDH3; isocitrate dehydrogenase (NAD+)	Yes	no	0.487	1	0	1	0	0	0	0	1	1
11567	RTO3OG4427	"K12881: THOC4, ALY; THO complex subunit 4"	Yes	no	0.506	1	0	1	1	0	0	0	0	1
12616	RTO3OG4061	K17764: MMM1; maintenance of mitochondrial morphology protein 1	Yes	no	0.513	1	0	1	0	0	0	1	0	1
13137	RTO3OG2879	"K01866: YARS, tyrS; tyrosyl-tRNA synthetase"	Yes	no	0.532	1	0	1	0	0	0	1	0	1
8468	RTO3OG1579	K03686: dnaJ; molecular chaperone DnaJ	Yes	no	0.554	1	0	1	0	0	0	1	0	1
16681	RTO3OG1191	K11541: URA2; carbamoyl-phosphate synthase / aspartate carbamoyltransferase	Yes	no	0.555	4	0	4	0	0	0	0	1	1
13398	RTO3OG2988	"K01889: FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain"	Yes	no	0.561	1	0	1	0	0	0	1	0	1
14252	RTO3OG3707	K13830: ARO1; pentafunctional AROM polypeptide	Yes	no	0.563	3	0	3	0	0	0	1	0	1
11316	RTO3OG2317	"K12817: PRPF18, PRP18; pre-mRNA-splicing factor 18"	Yes	no	0.569	1	0	1	0	0	0	1	0	1
10613	RTO3OG1257	"K00134: GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase"	Yes	no	0.59	1	0	1	0	0	0	0	1	1
14225	RTO3OG2255	"K01875: SARS, serS; seryl-tRNA synthetase"	Yes	no	0.596	1	0	1	0	0	0	0	1	1
12007	RTO3OG2748	K11204: GCLC; glutamate--cysteine ligase catalytic subunit	Yes	no	0.606	2	2	4	0	0	0	0	1	1
9387	RTO3OG2306	"K02835: prfA, MTRF1, MRF1; peptide chain release factor 1"	Yes	no	0.613	1	0	1	0	0	0	0	1	1
13899	RTO3OG3467	"K03800: lplA, lplJ; lipoate---protein ligase"	Yes	no	0.619	1	0	1	0	0	0	0	1	1
11217	RTO3OG2011	"K01611: speD, AMD1; S-adenosylmethionine decarboxylase"	Yes	no	0.622	1	0	1	0	0	0	0	1	1
8800	RTO3OG4826	KOG4546: Peroxisomal biogenesis protein (peroxin 16)	Yes	no	0.628	1	0	1	0	0	0	0	1	1
9265	RTO3OG1673	"K02955: RP-S14e, RPS14; small subunit ribosomal protein S14e"	Yes	no	0.636	1	1	2	0	0	0	0	1	1
14894	RTO3OG2813	"KOG2929: Transcription factor, component of CCR4 transcriptional complex"	Yes	no	0.67	1	0	1	0	0	0	1	0	1
11400	RTO3OG1472	K09489: HSPA4; heat shock 70kDa protein 4	Yes	no	0.7	2	0	2	0	0	0	0	1	1
12525	RTO3OG3220	KOG2823: Cellular protein (glioma tumor suppressor candidate region gene 2)	Yes	no	0.702	1	0	1	1	0	0	0	0	1
12080	RTO3OG2640	K00003: E1.1.1.3; homoserine dehydrogenase	Yes	no	0.704	1	0	1	0	0	0	0	1	1
9704	RTO3OG3076	K01850: E5.4.99.5; chorismate mutase	Yes	no	0.705	1	0	1	0	0	0	1	0	1
13060	RTO3OG1520	"K00559: E2.1.1.41, SMT1, ERG6; sterol 24-C-methyltransferase"	Yes	no	0.714	1	0	1	0	0	0	1	0	1
8696	RTO3OG1439	"K02987: RP-S4e, RPS4; small subunit ribosomal protein S4e"	Yes	no	0.716	1	0	1	0	0	0	0	1	1
16147	RTO3OG3158	K06655: PHO85; negative regulator of the PHO system	Yes	no	0.729	1	0	1	0	0	0	0	1	1
14667	RTO3OG2968	"K14574: SDO1, SBDS; ribosome maturation protein SDO1"	Yes	no	0.754	1	0	1	1	0	0	0	0	1
9953	RTO3OG2042	K00916: CTK1; CTD kinase subunit alpha	Yes	no	0.756	1	0	1	1	0	0	0	0	1
12717	RTO3OG1688	"K02873: RP-L13e, RPL13; large subunit ribosomal protein L13e"	Yes	no	0.767	1	0	1	0	0	0	1	0	1
13349	RTO3OG5186	KOG2117: Uncharacterized conserved protein	Yes	no	0.772	1	0	1	0	0	0	1	0	1
15899	RTO3OG4266	"K14001: SIL1, SLS1; nucleotide exchange factor SIL1"	Yes	no	0.774	1	0	1	0	0	0	1	0	1
13686	RTO3OG5174	KOG4315: G-patch nucleic acid binding protein	Yes	no	0.775	1	0	1	0	0	0	1	0	1
9651	RTO3OG1684	"K02883: RP-L18e, RPL18; large subunit ribosomal protein L18e"	Yes	no	0.797	1	1	2	1	0	0	0	0	1
11719	RTO3OG2082	K12196: VPS4; vacuolar protein-sorting-associated protein 4	Yes	no	0.823	2	0	2	0	0	0	0	1	1
14198	RTO3OG4475	HMMPfam:Mitochondrial protein Pet127:PF08634	Yes	no	0.83	3	0	3	0	0	0	0	1	1
13142	RTO3OG1587	"K02998: RP-SAe, RPSA; small subunit ribosomal protein SAe"	Yes	no	0.849	1	0	1	0	0	0	0	1	1
8950	RTO3OG3221	"K02876: RP-L15, MRPL15, rplO; large subunit ribosomal protein L15"	Yes	no	0.849	1	0	1	0	0	0	1	0	1
11681	RTO3OG2189	K00030: IDH3; isocitrate dehydrogenase (NAD+)	Yes	no	0.874	2	0	2	0	0	0	0	1	1
13942	RTO3OG4588	"K02956: RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15"	Yes	no	0.878	1	0	1	0	0	0	1	0	1
9893	RTO3OG3642	K08267: RICTOR; rapamycin-insensitive companion of mTOR	Yes	no	0.906	5	0	5	1	0	0	0	0	1
12855	RTO3OG1346	"K05857: PLCD; phosphatidylinositol phospholipase C, delta"	Yes	no	0.906	2	0	2	1	0	0	0	0	1
9497	RTO3OG1854	K12391: AP1G1; AP-1 complex subunit gamma-1	Yes	no	0.918	3	0	3	0	0	0	0	1	1
12693	RTO3OG1202	K03231: EEF1A; elongation factor 1-alpha	Yes	no	0.934	2	0	2	0	0	0	0	1	1
8923	RTO3OG1442	K03115: CSNK2B; casein kinase II subunit beta	Yes	no	0.935	1	0	1	0	0	0	0	1	1
11134	RTO3OG4968	KOG2827: Uncharacterized conserved protein	Yes	no	0.943	1	0	1	0	0	0	0	1	1
10285	RTO3OG2008	"K04488: iscU, nifU; nitrogen fixation protein NifU and related proteins"	Yes	no	0.948	1	0	1	0	0	0	0	1	1
14499	RTO3OG1395	"K01057: PGLS, pgl, devB; 6-phosphogluconolactonase"	Yes	no	0.978	1	0	1	0	0	0	0	1	1
10579	RTO3OG2224	K09486: HYOU1; hypoxia up-regulated 1	Yes	no	0.981	3	0	3	0	0	0	1	0	1
16434	RTO3OG2050	"K20181: VPS18, PEP3; vacuolar protein sorting-associated protein 18"	Yes	no	0.984	4	0	4	0	0	0	0	1	1
11632	RTO3OG2229	"K08495: GOSR1, GOS1; golgi SNAP receptor complex member 1"	Yes	no	0.988	1	0	1	0	0	0	0	1	1
15135	RTO3OG5564	"KOG0393: Ras-related small GTPase, Rho type"	Yes	no	0.988	1	0	1	0	0	0	0	1	1
16248	RTO3OG1752	"K02940: RP-L9e, RPL9; large subunit ribosomal protein L9e"	Yes	no	0.994	1	0	1	0	0	0	0	1	1
10113	RTO3OG3389	K09829: ERG2; C-8 sterol isomerase	Yes	no	0.999	1	0	1	0	0	0	0	1	1
13756	RTO3OG3768	"K02931: RP-L5, MRPL5, rplE; large subunit ribosomal protein L5"	Yes	no	1.007	1	0	1	0	0	0	1	0	1
9681	RTO3OG2955	K18586: COQ4; ubiquinone biosynthesis protein COQ4	Yes	no	1.008	1	0	1	0	0	0	0	1	1
13033	RTO3OG3625	"K02332: POLG1, MIP1; DNA polymerase gamma 1"	Yes	no	1.055	5	0	5	0	0	0	0	1	1
11611	RTO3OG1942	"K10752: RBBP4, HAT2, CAF1, MIS16; histone-binding protein RBBP4"	Yes	no	1.084	2	0	2	0	0	0	1	0	1
10395	RTO3OG3493	K07208: RHEB; Ras homolog enriched in brain	Yes	no	1.088	1	0	1	0	0	0	1	0	1
13921	RTO3OG2303	"K20791: NAA10_11, ARD1_2; N-alpha-acetyltransferase 10/11"	Yes	no	1.125	1	0	1	0	0	0	1	0	1
11255	RTO3OG3307	"K07442: TRM61, GCD14; tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit"	Yes	no	1.165	2	0	2	1	0	0	0	0	1
16204	RTO3OG4522	"K02992: RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7"	Yes	no	1.171	1	0	1	0	0	0	1	0	1
8894	RTO3OG1434	"K02915: RP-L34e, RPL34; large subunit ribosomal protein L34e"	Yes	no	1.179	1	0	1	0	0	0	1	0	1
11331	RTO3OG1283	"K01647: CS, gltA; citrate synthase"	Yes	no	1.18	3	1	4	0	0	0	0	1	1
12913	RTO3OG2123	"K11088: SNRPD3, SMD3; small nuclear ribonucleoprotein D3"	Yes	no	1.198	1	0	1	1	0	0	0	0	1
16464	RTO3OG3278	K13338: PEX1; peroxin-1	Yes	no	1.21	5	0	5	0	0	0	0	1	1
10673	RTO3OG1793	"K01082: cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase"	Yes	no	1.21	2	0	2	0	0	0	1	0	1
9300	RTO3OG2372	"K01803: TPI, tpiA; triosephosphate isomerase (TIM)"	Yes	no	1.228	2	0	2	1	0	0	0	0	1
12421	RTO3OG2561	K00602: purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	Yes	no	1.24	3	0	3	0	0	0	0	1	1
9250	RTO3OG2307	"K07390: grxD, GLRX5; monothiol glutaredoxin"	Yes	no	1.247	1	0	1	0	0	0	0	1	1
9389	RTO3OG3782	"KOG3457: Sec61 protein translocation complex, beta subunit"	Yes	no	1.335	1	0	1	1	0	0	0	0	1
10631	RTO3OG1435	"K02882: RP-L18Ae, RPL18A; large subunit ribosomal protein L18Ae"	Yes	no	1.418	1	0	1	0	0	0	0	1	1
15404	RTO3OG2651	"K00831: serC, PSAT1; phosphoserine aminotransferase"	Yes	no	1.441	2	0	2	0	0	0	0	1	1
8933	RTO3OG3027	"K03256: TRM6, GCD10; tRNA (adenine-N(1)-)-methyltransferase non-catalytic subunit"	Yes	no	1.441	3	0	3	1	0	0	0	0	1
10430	RTO3OG1801	K06210: NMNAT; nicotinamide mononucleotide adenylyltransferase	Yes	no	1.444	2	0	2	0	0	0	0	1	1
12044	RTO3OG2283	K11833: USP2_21; ubiquitin carboxyl-terminal hydrolase 2/21	Yes	no	1.446	2	0	2	0	0	0	0	1	1
11724	RTO3OG2976	K19306: BUD23; 18S rRNA (guanine1575-N7)-methyltransferase	Yes	no	1.448	2	0	2	0	0	0	0	1	1
15137	RTO3OG1784	"K01953: asnB, ASNS; asparagine synthase (glutamine-hydrolysing)"	Yes	no	1.451	3	0	3	0	0	0	0	1	1
8677	RTO3OG1815	"K00643: E2.3.1.37, ALAS; 5-aminolevulinate synthase"	Yes	no	1.479	3	0	3	1	0	0	0	0	1
12699	RTO3OG2669	"K15262: BCP1, BCCIP; protein BCP1"	Yes	no	1.495	2	0	2	1	0	0	0	0	1
12093	RTO3OG2716	"K18168: SDHAF2, SDH5; succinate dehydrogenase assembly factor 2"	Yes	no	1.508	1	0	1	0	0	0	0	1	1
13918	RTO3OG3575	K09424: REB1; Myb-like DNA-binding protein REB1	Yes	no	1.519	4	0	4	0	0	0	0	1	1
9189	RTO3OG3647	"K14301: NUP107, NUP84; nuclear pore complex protein Nup107"	Yes	no	1.531	5	0	5	0	0	0	1	0	1
15485	RTO3OG4021	K12868: SYF2; pre-mRNA-splicing factor SYF2	Yes	no	1.534	2	0	2	0	0	0	1	0	1
14159	RTO3OG2841	"K15115: SLC25A32, MFT; solute carrier family 25 (mitochondrial folate transporter), member 32"	Yes	no	1.535	2	0	2	0	0	0	0	1	1
8917	RTO3OG3149	"K12618: XRN1, SEP1, KEM1; 5'-3' exoribonuclease 1"	Yes	no	1.537	8	0	8	0	0	0	0	1	1
10963	RTO3OG1789	"K14012: SHP1, UBX1, NSFL1C; UBX domain-containing protein 1"	Yes	no	1.567	3	0	3	1	0	0	0	0	1
15506	RTO3OG5183	"K14655: RIB2, PUS8; tRNA pseudouridine synthase 8 / 2,5-diamino-6-(5-phospho-D-ribitylamino)-pyrimidin-4(3H)-one deaminase"	Yes	no	1.582	1	0	1	0	0	0	1	0	1
9149	RTO3OG1666	"K02910: RP-L31e, RPL31; large subunit ribosomal protein L31e"	Yes	no	1.585	1	0	1	0	0	0	1	0	1
10340	RTO3OG5009	"K20301: TRAPPC2, TRS20; trafficking protein particle complex subunit 2"	Yes	no	1.595	1	0	1	0	0	0	1	0	1
15752	RTO3OG2182	"K11128: GAR1, NOLA1; H/ACA ribonucleoprotein complex subunit 1"	Yes	no	1.639	2	0	2	0	0	0	1	0	1
9689	RTO3OG1557	K01687: ilvD; dihydroxy-acid dehydratase	Yes	no	1.668	4	0	4	1	0	0	0	0	1
12446	RTO3OG1739	"K15113: SLC25A28_37, MFRN; solute carrier family 25 (mitochondrial iron transporter), member 28/37"	Yes	no	1.723	2	0	2	0	0	0	0	1	1
8549	RTO3OG2477	K12870: ISY1; pre-mRNA-splicing factor ISY1	Yes	no	1.735	2	0	2	0	0	0	0	1	1
15021	RTO3OG1544	K04739: PRKAR; cAMP-dependent protein kinase regulator	Yes	no	1.752	3	0	3	0	0	0	0	1	1
13268	RTO3OG5109	HMMPfam:NADH-ubiquinone oxidoreductase B12 subunit family:PF08122	Yes	no	1.898	1	0	1	0	0	0	0	1	1
10940	RTO3OG3226	K13093: HTATSF1; HIV Tat-specific factor 1	Yes	no	1.923	3	0	3	0	0	0	1	0	1
14438	RTO3OG4862	"K14552: NAN1, UTP17, WDR75; NET1-associated nuclear protein 1 (U3 small nucleolar RNA-associated protein 17)"	Yes	no	1.931	6	0	6	0	0	0	1	0	1
16023	RTO3OG1993	"K12194: CHMP4, SNF7, VPS32; charged multivesicular body protein 4"	Yes	no	1.961	2	0	2	0	0	0	0	1	1
16433	RTO3OG2726	KOG0732: AAA+-type ATPase containing the bromodomain	Yes	no	1.963	10	0	10	0	0	0	0	1	1
13759	RTO3OG4756	HMMPfam:ATP synthase j chain:PF04911	Yes	no	1.996	1	0	1	0	0	0	0	1	1
12449	RTO3OG10162	K09385: FOXG; forkhead box protein G	Yes	no	0	0	0	0	0	0	0	0	0	0
16134	RTO3OG11816	KOG0118: FOG: RRM domain	Yes	no	0	0	0	0	0	0	0	0	0	0
16553	RTO3OG11986	K02359: EGH; egghead protein (zeste-white 4 protein)	Yes	no	0	0	0	0	0	0	0	0	0	0
10345	RTO3OG12100	"HMMPfam:Eukaryotic initiation factor 4E:PF01652,SUPERFAMILY::SSF55418"	Yes	no	0	0	0	0	0	0	0	0	0	0
11379	RTO3OG12163	K19177: NUS1; dehydrodolichyl diphosphate syntase complex subunit NUS1	Yes	no	0	0	0	0	0	0	0	0	0	0
13872	RTO3OG12167	KOG4034: Uncharacterized conserved protein NOF (Neighbor of FAU)	Yes	no	0	0	0	0	0	0	0	0	0	0
13223	RTO3OG1392	"K02957: RP-S15Ae, RPS15A; small subunit ribosomal protein S15Ae"	Yes	no	0	0	0	0	0	0	0	0	0	0
15130	RTO3OG1422	"K02942: RP-LP1, RPLP1; large subunit ribosomal protein LP1"	Yes	no	0	0	0	0	0	0	0	0	0	0
16754	RTO3OG1441	"K02868: RP-L11e, RPL11; large subunit ribosomal protein L11e"	Yes	no	0	0	0	0	0	0	0	0	0	0
8391	RTO3OG1485	"K02938: RP-L8e, RPL8; large subunit ribosomal protein L8e"	Yes	no	0	0	0	0	0	0	0	0	0	0
16212	RTO3OG1533	"K02966: RP-S19e, RPS19; small subunit ribosomal protein S19e"	Yes	no	0	0	0	0	0	0	0	0	0	0
11142	RTO3OG1539	"K02991: RP-S6e, RPS6; small subunit ribosomal protein S6e"	Yes	no	0	0	0	0	0	0	0	0	0	0
8969	RTO3OG1569	"K01784: galE, GALE; UDP-glucose 4-epimerase"	Yes	no	0	0	0	0	0	0	0	0	0	0
12636	RTO3OG1604	"K02921: RP-L37Ae, RPL37A; large subunit ribosomal protein L37Ae"	Yes	no	0	0	0	0	0	0	0	0	0	0
12826	RTO3OG1610	"K08762: DBI, ACBP; diazepam-binding inhibitor (GABA receptor modulator, acyl-CoA-binding protein)"	Yes	no	0	0	0	0	0	0	0	0	0	0
16133	RTO3OG1636	KOG0118: FOG: RRM domain	Yes	no	0	0	0	0	0	0	0	0	0	0
9908	RTO3OG1675	"K02870: RP-L12e, RPL12; large subunit ribosomal protein L12e"	Yes	no	0	0	0	0	0	0	0	0	0	0
14719	RTO3OG1696	"K02995: RP-S8e, RPS8; small subunit ribosomal protein S8e"	Yes	no	0	0	0	0	0	0	0	0	0	0
12635	RTO3OG1701	"K01581: E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase"	Yes	no	0	0	0	0	0	0	0	0	0	0
15100	RTO3OG1810	KOG1530: Rhodanese-related sulfurtransferase	Yes	no	0	0	0	0	0	0	0	0	0	0
12723	RTO3OG18408	BLAST: putative Ty3/Gypsy polyprotein/retrotransposon [Rhizo...	Yes	no	0	0	0	0	0	0	0	0	0	0
12724	RTO3OG18408	HMMPfam:Aspartyl protease:PF13650	Yes	no	0	0	0	0	0	0	0	0	0	0
12726	RTO3OG18408	HMMPfam:Aspartyl protease:PF13650	Yes	no	0	0	0	0	0	0	0	0	0	0
16695	RTO3OG1855	"K10251: HSD17B12, KAR, IFA38; 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase"	Yes	no	0	0	0	0	0	0	0	0	0	0
14759	RTO3OG19097	"K11558: SPC25; kinetochore protein Spc25, fungi type"	Yes	no	0	0	0	0	0	0	0	0	0	0
8845	RTO3OG1916	K10256: FAD2; omega-6 fatty acid desaturase / acyl-lipid omega-6 desaturase (Delta-12 desaturase)	Yes	no	0	0	0	0	0	0	0	0	0	0
15903	RTO3OG19553	HMMPfam:Complex1_LYR-like:PF13232	Yes	no	0	0	0	0	0	0	0	0	0	0
10727	RTO3OG2000	"K02927: RP-L40e, RPL40; large subunit ribosomal protein L40e"	Yes	no	0	0	0	0	0	0	0	0	0	0
15351	RTO3OG2065	"K02145: ATPeV1A, ATP6A; V-type H+-transporting ATPase subunit A"	Yes	no	0	0	0	0	0	0	0	0	0	0
8989	RTO3OG20719	"K14405: FIP1L1, FIP1; pre-mRNA 3'-end-processing factor FIP1"	Yes	no	0	0	0	0	0	0	0	0	0	0
12911	RTO3OG20732	HMMPfam:Rrp15p:PF07890	Yes	no	0	0	0	0	0	0	0	0	0	0
